"# Reference points along X2 pathway, 
#
3243,bay,64860,586182.3369,4212872.587
3244,bay,64880,586201.8111,4212868.031
3245,bay,64900,586221.3211,4212863.632
3246,bay,64920,586240.8339,4212859.244
3247,bay,64940,586260.3418,4212854.835
3248,bay,64960,586279.8398,4212850.382
3249,bay,64980,586299.3378,4212845.929
3250,bay,65000,586318.8791,4212841.678
3251,bay,65020,586338.5487,4212838.07
3252,bay,65040,586358.3505,4212835.277
3253,bay,65060,586378.2478,4212833.259
3254,bay,65080,586398.1823,4212831.645
3255,bay,65100,586418.1272,4212830.16
3256,bay,65120,586438.072,4212828.675
3257,bay,65140,586458.0233,4212827.286
3258,bay,65160,586477.9899,4212826.135
3259,bay,65180,586497.9684,4212825.217
3260,bay,65200,586517.9561,4212824.524
3261,bay,65220,586537.9502,4212824.051
3262,bay,65240,586557.9483,4212823.789
3263,bay,65260,586577.9479,4212823.731
3264,bay,65280,586597.9472,4212823.871
3265,bay,65300,586617.9443,4212824.2
3266,bay,65320,586637.9376,4212824.71
3267,bay,65340,586657.9258,4212825.394
3268,bay,65360,586677.9074,4212826.25
3269,bay,65380,586697.8768,4212827.355
3270,bay,65400,586717.8462,4212828.46
3271,bay,65420,586737.7988,4212829.83
3272,bay,65440,586757.7471,4212831.267
3273,bay,65460,586777.6856,4212832.829
3274,bay,65480,586797.612,4212834.543
3275,bay,65500,586817.529,4212836.359
3276,bay,65520,586837.4344,4212838.303
3277,bay,65540,586857.3323,4212840.319
3278,bay,65560,586877.2163,4212842.469
3279,bay,65580,586897.0974,4212844.646
3280,bay,65600,586916.9607,4212846.98
3281,bay,65620,586936.8241,4212849.314
3282,bay,65640,586956.6738,4212851.76
3283,bay,65660,586976.5197,4212854.238
3284,bay,65680,586996.3563,4212856.789
3285,bay,65700,587016.1885,4212859.375
3286,bay,65720,587036.0162,4212861.994
3287,bay,65740,587055.835,4212864.68
3288,bay,65760,587075.6538,4212867.366
3289,bay,65780,587095.4725,4212870.053
3290,bay,65800,587115.2913,4212872.739
3291,bay,65820,587135.1101,4212875.425
3292,bay,65840,587154.9289,4212878.111
3293,bay,65860,587174.7476,4212880.798
3294,bay,65880,587194.569,4212883.465
3295,bay,65900,587214.3965,4212886.086
3296,bay,65920,587234.224,4212888.707
3297,bay,65940,587254.0548,4212891.302
3298,bay,65960,587273.9004,4212893.783
3299,bay,65980,587293.746,4212896.263
3300,bay,66000,587313.5922,4212898.738
3301,bay,66020,587333.4615,4212901.021
3302,bay,66040,587353.3308,4212903.304
3303,bay,66060,587373.2041,4212905.55
3304,bay,66080,587393.0938,4212907.648
3305,bay,66100,587412.993,4212909.652
3306,bay,66120,587432.8996,4212911.582
3307,bay,66140,587452.8202,4212913.363
3308,bay,66160,587472.7498,4212915.037
3309,bay,66180,587492.6877,4212916.61
3310,bay,66200,587512.6371,4212918.031
3311,bay,66220,587532.5966,4212919.301
3312,bay,66240,587552.5637,4212920.444
3313,bay,66260,587572.5382,4212921.451
3314,bay,66280,587592.5218,4212922.261
3315,bay,66300,587612.5113,4212922.903
3316,bay,66320,587632.5026,4212923.492
3317,bay,66340,587652.4946,4212924.056
3318,bay,66360,587672.4909,4212924.437
3319,bay,66380,587692.4873,4212924.817
3320,bay,66400,587712.4847,4212925.125
3321,bay,66420,587732.4838,4212925.314
3322,bay,66440,587752.483,4212925.502
3323,bay,66460,587772.4825,4212925.603
3324,bay,66480,587792.4825,4212925.618
3325,bay,66500,587812.4825,4212925.634
3326,bay,66520,587832.4823,4212925.578
3327,bay,66540,587852.4818,4212925.444
3328,bay,66560,587872.4814,4212925.309
3329,bay,66580,587892.4806,4212925.137
3330,bay,66600,587912.4789,4212924.877
3331,bay,66620,587932.4772,4212924.617
3332,bay,66640,587952.4755,4212924.357
3333,bay,66660,587972.4727,4212924.023
3334,bay,66680,587992.4696,4212923.671
3335,bay,66700,588012.4664,4212923.318
3336,bay,66720,588032.4632,4212922.96
3337,bay,66740,588052.4593,4212922.563
3338,bay,66760,588072.4553,4212922.165
3339,bay,66780,588092.4514,4212921.768
3340,bay,66800,588112.4475,4212921.371
3341,bay,66820,588132.4435,4212920.974
3342,bay,66840,588152.4396,4212920.577
3343,bay,66860,588172.4356,4212920.18
3344,bay,66880,588192.4317,4212919.783
3345,bay,66900,588212.4277,4212919.386
3346,bay,66920,588232.4238,4212918.989
3347,bay,66940,588252.4211,4212918.664
3348,bay,66960,588272.4187,4212918.353
3349,bay,66980,588292.4163,4212918.042
3350,bay,67000,588312.4147,4212917.793
3351,bay,67020,588332.4135,4212917.575
3352,bay,67040,588352.4123,4212917.357
3353,bay,67060,588372.412,4212917.244
3354,bay,67080,588392.4118,4212917.153
3355,bay,67100,588412.4115,4212917.062
3356,bay,67120,588432.4114,4212917.06
3357,bay,67140,588452.4112,4212917.133
3358,bay,67160,588472.4111,4212917.206
3359,bay,67180,588492.4102,4212917.368
3360,bay,67200,588512.4086,4212917.627
3361,bay,67220,588532.4069,4212917.886
3362,bay,67240,588552.4031,4212918.262
3363,bay,67260,588572.3977,4212918.725
3364,bay,67280,588592.3923,4212919.189
3365,bay,67300,588612.3803,4212919.874
3366,bay,67320,588632.3664,4212920.62
3367,bay,67340,588652.3435,4212921.564
3368,bay,67360,588672.3149,4212922.632
3369,bay,67380,588692.2802,4212923.802
3370,bay,67400,588712.2337,4212925.165
3371,bay,67420,588732.1872,4212926.528
3372,bay,67440,588752.1221,4212928.139
3373,bay,67460,588772.0561,4212929.763
3374,bay,67480,588791.9828,4212931.47
3375,bay,67500,588811.8986,4212933.304
3376,bay,67520,588831.8138,4212935.143
3377,bay,67540,588851.7141,4212937.138
3378,bay,67560,588871.6144,4212939.132
3379,bay,67580,588891.5098,4212941.174
3380,bay,67600,588911.3983,4212943.283
3381,bay,67620,588931.2867,4212945.393
3382,bay,67640,588951.1706,4212947.545
3383,bay,67660,588971.0532,4212949.708
3384,bay,67680,588990.9359,4212951.872
3385,bay,67700,589010.8185,4212954.035
3386,bay,67720,589030.7011,4212956.199
3387,bay,67740,589050.5838,4212958.362
3388,bay,67760,589070.4664,4212960.526
3389,bay,67780,589090.3618,4212962.568
3390,bay,67800,589110.2583,4212964.601
3391,bay,67820,589130.1547,4212966.633
3392,bay,67840,589150.0526,4212968.652
3393,bay,67860,589169.9661,4212970.51
3394,bay,67880,589189.8799,4212972.364
3395,bay,67900,589209.8077,4212974.062
3396,bay,67920,589229.7371,4212975.74
3397,bay,67940,589249.6795,4212977.256
3398,bay,67960,589269.626,4212978.715
3399,bay,67980,589289.5827,4212980.031
3400,bay,68000,589309.5474,4212981.212
3401,bay,68020,589329.5188,4212982.283
3402,bay,68040,589349.4967,4212983.21
3403,bay,68060,589369.4817,4212983.985
3404,bay,68080,589389.4716,4212984.601
3405,bay,68100,589409.4664,4212985.056
3406,bay,68120,589429.464,4212985.312
3407,bay,68140,589449.4637,4212985.427
3408,bay,68160,589469.4625,4212985.277
3409,bay,68180,589489.461,4212985.03
3410,bay,68200,589509.4517,4212984.43
3411,bay,68220,589529.4392,4212983.737
3412,bay,68240,589549.4127,4212982.708
3413,bay,68260,589569.3749,4212981.497
3414,bay,68280,589589.3225,4212980.05
3415,bay,68300,589609.2507,4212978.363
3416,bay,68320,589629.1577,4212976.439
3417,bay,68340,589649.0441,4212974.312
3418,bay,68360,589668.9084,4212971.989
3419,bay,68380,589688.7496,4212969.475
3420,bay,68400,589708.5667,4212966.778
3421,bay,68420,589728.359,4212963.905
3422,bay,68440,589748.126,4212960.863
3423,bay,68460,589767.8635,4212957.635
3424,bay,68480,589787.5678,4212954.209
3425,bay,68500,589807.2721,4212950.782
3426,bay,68520,589826.9158,4212947.024
3427,bay,68540,589846.5588,4212943.262
3428,bay,68560,589866.1609,4212939.295
3429,bay,68580,589885.7415,4212935.221
3430,bay,68600,589905.3072,4212931.078
3431,bay,68620,589924.8257,4212926.715
3432,bay,68640,589944.3441,4212922.353
3433,bay,68660,589963.8231,4212917.819
3434,bay,68680,589983.2869,4212913.219
3435,bay,68700,590002.7216,4212908.498
3436,bay,68720,590022.1389,4212903.706
3437,bay,68740,590041.5371,4212898.837
3438,bay,68760,590060.9105,4212893.87
3439,bay,68780,590080.2789,4212888.884
3440,bay,68800,590099.6122,4212883.763
3441,bay,68820,590118.9455,4212878.642
3442,bay,68840,590138.2574,4212873.442
3443,bay,68860,590157.5581,4212868.199
3444,bay,68880,590176.8479,4212862.917
3445,bay,68900,590196.1237,4212857.584
3446,bay,68920,590215.3994,4212852.25
3447,bay,68940,590234.6519,4212846.833
3448,bay,68960,590253.9037,4212841.414
3449,bay,68980,590273.1555,4212835.995
3450,bay,69000,590292.4073,4212830.576
3451,bay,69020,590311.6591,4212825.157
3452,bay,69040,590330.911,4212819.737
3453,bay,69060,590350.1628,4212814.318
3454,bay,69080,590369.4146,4212808.899
3455,bay,69100,590388.6734,4212803.505
3456,bay,69120,590407.9412,4212798.143
3457,bay,69140,590427.209,4212792.781
3458,bay,69160,590446.4804,4212787.432
3459,bay,69180,590465.7822,4212782.193
3460,bay,69200,590485.084,4212776.955
3461,bay,69220,590504.3859,4212771.717
3462,bay,69240,590523.7212,4212766.604
3463,bay,69260,590543.0699,4212761.542
3464,bay,69280,590562.4185,4212756.479
3465,bay,69300,590581.7913,4212751.51
3466,bay,69320,590601.1758,4212746.587
3467,bay,69340,590620.5603,4212741.663
3468,bay,69360,590639.9448,4212736.74
3469,bay,69380,590659.3293,4212731.816
3470,bay,69400,590678.7138,4212726.893
3471,bay,69420,590698.0983,4212721.969
3472,bay,69440,590717.4828,4212717.046
3473,bay,69460,590736.8673,4212712.122
3474,bay,69480,590756.2518,4212707.199
3475,bay,69500,590775.6363,4212702.275
3476,bay,69520,590795.0208,4212697.351
3477,bay,69540,590814.4053,4212692.428
3478,bay,69560,590833.7815,4212687.472
3479,bay,69580,590853.1497,4212682.484
3480,bay,69600,590872.5178,4212677.497
3481,bay,69620,590891.886,4212672.51
3482,bay,69640,590911.2542,4212667.522
3483,bay,69660,590930.6223,4212662.535
3484,bay,69680,590949.9726,4212657.479
3485,bay,69700,590969.3165,4212652.398
3486,bay,69720,590988.6605,4212647.317
3487,bay,69740,591007.9887,4212642.178
3488,bay,69760,591027.3102,4212637.012
3489,bay,69780,591046.6317,4212631.847
3490,bay,69800,591065.9312,4212626.6
3491,bay,69820,591085.227,4212621.34
3492,bay,69840,591104.5182,4212616.063
3493,bay,69860,591123.7851,4212610.698
3494,bay,69880,591143.052,4212605.332
3495,bay,69900,591162.2996,4212599.898
3496,bay,69920,591181.5328,4212594.414
3497,bay,69940,591200.7661,4212588.929
3498,bay,69960,591219.9666,4212583.331
3499,bay,69980,591239.1611,4212577.712
3500,bay,70000,591258.3464,4212572.062
3501,bay,70020,591277.4984,4212566.3
3502,bay,70040,591296.6504,4212560.538
3503,bay,70060,591315.7719,4212554.676
3504,bay,70080,591334.8776,4212548.763
3505,bay,70100,591353.9745,4212542.821
3506,bay,70120,591373.0301,4212536.748
3507,bay,70140,591392.0858,4212530.675
3508,bay,70160,591411.1008,4212524.476
3509,bay,70180,591430.1025,4212518.236
3510,bay,70200,591449.0819,4212511.93
3511,bay,70220,591468.0256,4212505.516
3512,bay,70240,591486.9655,4212499.091
3513,bay,70260,591505.8472,4212492.497
3514,bay,70280,591524.7288,4212485.903
3515,bay,70300,591543.574,4212479.205
3516,bay,70320,591562.4091,4212472.479
3517,bay,70340,591581.2442,4212465.753
3518,bay,70360,591600.0652,4212458.988
3519,bay,70380,591618.8679,4212452.172
3520,bay,70400,591637.6706,4212445.356
3521,bay,70420,591656.4598,4212438.503
3522,bay,70440,591675.2246,4212431.583
3523,bay,70460,591693.9893,4212424.663
3524,bay,70480,591712.7346,4212417.691
3525,bay,70500,591731.4563,4212410.656
3526,bay,70520,591750.1779,4212403.62
3527,bay,70540,591768.8663,4212396.497
3528,bay,70560,591787.5398,4212389.334
3529,bay,70580,591806.2121,4212382.169
3530,bay,70600,591824.8322,4212374.869
3531,bay,70620,591843.4524,4212367.569
3532,bay,70640,591862.0466,4212360.203
3533,bay,70660,591880.6087,4212352.757
3534,bay,70680,591899.1708,4212345.311
3535,bay,70700,591917.6728,4212337.716
3536,bay,70720,591936.172,4212330.115
3537,bay,70740,591954.6349,4212322.426
3538,bay,70760,591973.0659,4212314.661
3539,bay,70780,591991.4864,4212306.871
3540,bay,70800,592009.8437,4212298.934
3541,bay,70820,592028.201,4212290.996
3542,bay,70840,592046.4947,4212282.913
3543,bay,70860,592064.7732,4212274.795
3544,bay,70880,592083.0077,4212266.58
3545,bay,70900,592101.2021,4212258.275
3546,bay,70920,592119.3712,4212249.916
3547,bay,70940,592137.4762,4212241.419
3548,bay,70960,592155.5732,4212232.904
3549,bay,70980,592173.5833,4212224.207
3550,bay,71000,592191.5934,4212215.51
3551,bay,71020,592209.5106,4212206.624
3552,bay,71040,592227.4202,4212197.722
3553,bay,71060,592245.245,4212188.652
3554,bay,71080,592263.0484,4212179.539
3555,bay,71100,592280.762,4212170.254
3556,bay,71120,592298.3743,4212160.778
3557,bay,71140,592315.9043,4212151.151
3558,bay,71160,592333.3335,4212141.341
3559,bay,71180,592350.7627,4212131.532
3560,bay,71200,592368.192,4212121.723
3561,bay,71220,592385.6212,4212111.913
3562,bay,71240,592403.0997,4212102.192
3563,bay,71260,592420.6336,4212092.572
3564,bay,71280,592438.2481,4212083.1
3565,bay,71300,592455.9807,4212073.851
3566,bay,71320,592473.8327,4212064.834
3567,bay,71340,592491.7454,4212055.938
3568,bay,71360,592509.7108,4212047.15
3569,bay,71380,592527.7355,4212038.483
3570,bay,71400,592545.8186,4212029.939
3571,bay,71420,592563.9335,4212021.463
3572,bay,71440,592582.091,4212013.078
3573,bay,71460,592600.2869,4212004.777
3574,bay,71480,592618.4985,4211996.511
3575,bay,71500,592636.7646,4211988.365
3576,bay,71520,592655.0307,4211980.22
3577,bay,71540,592673.2968,4211972.074
3578,bay,71560,592691.563,4211963.929
3579,bay,71580,592709.8613,4211955.856
3580,bay,71600,592728.1726,4211947.813
3581,bay,71620,592746.5324,4211939.881
3582,bay,71640,592764.905,4211931.978
3583,bay,71660,592783.3117,4211924.156
3584,bay,71680,592801.7416,4211916.388
3585,bay,71700,592820.1933,4211908.672
3586,bay,71720,592838.692,4211901.07
3587,bay,71740,592857.2077,4211893.509
3588,bay,71760,592875.7235,4211885.948
3589,bay,71780,592894.2464,4211878.405
3590,bay,71800,592912.841,4211871.041
3591,bay,71820,592931.4357,4211863.676
3592,bay,71840,592950.0303,4211856.311
3593,bay,71860,592968.6482,4211849.006
3594,bay,71880,592987.3143,4211841.824
3595,bay,71900,593005.9804,4211834.643
3596,bay,71920,593024.6465,4211827.461
3597,bay,71940,593043.3401,4211820.352
3598,bay,71960,593062.0703,4211813.339
3599,bay,71980,593080.8005,4211806.326
3600,bay,72000,593099.5307,4211799.313
3601,bay,72020,593118.2812,4211792.355
3602,bay,72040,593137.0681,4211785.496
3603,bay,72060,593155.8551,4211778.637
3604,bay,72080,593174.6421,4211771.777
3605,bay,72100,593193.4321,4211764.927
3606,bay,72120,593212.2683,4211758.204
3607,bay,72140,593231.1045,4211751.481
3608,bay,72160,593249.9406,4211744.758
3609,bay,72180,593268.7768,4211738.035
3610,bay,72200,593287.6371,4211731.38
3611,bay,72220,593306.525,4211724.804
3612,bay,72240,593325.4129,4211718.228
3613,bay,72260,593344.3008,4211711.651
3614,bay,72280,593363.2185,4211705.162
3615,bay,72300,593382.1627,4211698.749
3616,bay,72320,593401.1069,4211692.337
3617,bay,72340,593420.0512,4211685.925
3618,bay,72360,593439.0186,4211679.583
3619,bay,72380,593458.014,4211673.323
3620,bay,72400,593477.0094,4211667.064
3621,bay,72420,593496.0047,4211660.805
3622,bay,72440,593515.0104,4211654.578
3623,bay,72460,593534.0517,4211648.46
3624,bay,72480,593553.093,4211642.342
3625,bay,72500,593572.1343,4211636.224
3626,bay,72520,593591.1756,4211630.106
3627,bay,72540,593610.2462,4211624.08
3628,bay,72560,593629.3241,4211618.078
3629,bay,72580,593648.4075,4211612.093
3630,bay,72600,593667.5158,4211606.187
3631,bay,72620,593686.6241,4211600.282
3632,bay,72640,593705.7474,4211594.426
3633,bay,72660,593724.8847,4211588.615
3634,bay,72680,593744.0219,4211582.804
3635,bay,72700,593763.1818,4211577.068
3636,bay,72720,593782.3467,4211571.349
3637,bay,72740,593801.5136,4211565.637
3638,bay,72760,593820.7048,4211560.007
3639,bay,72780,593839.896,4211554.377
3640,bay,72800,593859.0944,4211548.771
3641,bay,72820,593878.3105,4211543.227
3642,bay,72840,593897.5267,4211537.683
3643,bay,72860,593916.7535,4211532.176
3644,bay,72880,593935.9934,4211526.714
3645,bay,72900,593955.2332,4211521.253
3646,bay,72920,593974.4855,4211515.835
3647,bay,72940,593993.7477,4211510.453
3648,bay,72960,594013.01,4211505.072
3649,bay,72980,594032.2901,4211499.754
3650,bay,73000,594051.5822,4211494.48
3651,bay,73020,594070.8744,4211489.206
3652,bay,73040,594090.1666,4211483.933
3653,bay,73060,594109.4587,4211478.659
3654,bay,73080,594128.7763,4211473.48
3655,bay,73100,594148.1072,4211468.35
3656,bay,73120,594167.4381,4211463.22
3657,bay,73140,594186.769,4211458.09
3658,bay,73160,594206.0998,4211452.96
3659,bay,73180,594225.4627,4211447.952
3660,bay,73200,594244.8326,4211442.971
3661,bay,73220,594264.2026,4211437.991
3662,bay,73240,594283.5726,4211433.011
3663,bay,73260,594302.9451,4211428.041
3664,bay,73280,594322.3544,4211423.216
3665,bay,73300,594341.7637,4211418.391
3666,bay,73320,594361.173,4211413.566
3667,bay,73340,594380.5823,4211408.741
3668,bay,73360,594400.0069,4211403.979
3669,bay,73380,594419.4547,4211399.312
3670,bay,73400,594438.9026,4211394.645
3671,bay,73420,594458.3505,4211389.978
3672,bay,73440,594477.7983,4211385.311
3673,bay,73460,594497.268,4211380.736
3674,bay,73480,594516.7527,4211376.226
3675,bay,73500,594536.2374,4211371.715
3676,bay,73520,594555.7221,4211367.204
3677,bay,73540,594575.2068,4211362.694
3678,bay,73560,594594.7195,4211358.306
3679,bay,73580,594614.2398,4211353.952
3680,bay,73600,594633.7601,4211349.598
3681,bay,73620,594653.2803,4211345.244
3682,bay,73640,594672.8006,4211340.889
3683,bay,73660,594692.3545,4211336.689
3684,bay,73680,594711.9091,4211332.492
3685,bay,73700,594731.4637,4211328.294
3686,bay,73720,594751.0183,4211324.097
3687,bay,73740,594770.6398,4211320.897
3688,bay,73760,594790.5798,4211322.445
3689,bay,73780,594810.5199,4211323.993
3690,bay,73800,594830.4659,4211325.457
3691,bay,73820,594850.4212,4211326.794
3692,bay,73840,594870.3765,4211328.13
3693,bay,73860,594890.3399,4211329.336
3694,bay,73880,594910.3082,4211330.461
3695,bay,73900,594930.2765,4211331.586
3696,bay,73920,594950.254,4211332.532
3697,bay,73940,594970.2331,4211333.445
3698,bay,73960,594990.2129,4211334.342
3699,bay,73980,595010.2006,4211335.043
3700,bay,74000,595030.1883,4211335.744
3701,bay,74020,595050.178,4211336.38
3702,bay,74040,595070.172,4211336.868
3703,bay,74060,595090.1661,4211337.357
3704,bay,74080,595110.1623,4211337.73
3705,bay,74100,595130.1604,4211338.006
3706,bay,74120,595150.1585,4211338.282
3707,bay,74140,595170.158,4211338.393
3708,bay,74160,595190.1579,4211338.456
3709,bay,74180,595210.1578,4211338.517
3710,bay,74200,595230.1567,4211338.306
3711,bay,74220,595250.1532,4211337.97
3712,bay,74240,595270.1463,4211337.443
3713,bay,74260,595290.1323,4211336.706
3714,bay,74280,595310.1156,4211335.888
3715,bay,74300,595330.0868,4211334.818
3716,bay,74320,595350.0562,4211333.714
3717,bay,74340,595370.0137,4211332.41
3718,bay,74360,595389.9686,4211331.07
3719,bay,74380,595409.9131,4211329.581
3720,bay,74400,595429.8567,4211328.081
3721,bay,74420,595449.7905,4211326.455
3722,bay,74440,595469.7243,4211324.828
3723,bay,74460,595489.6533,4211323.145
3724,bay,74480,595509.5816,4211321.454
3725,bay,74500,595529.51,4211319.762
3726,bay,74520,595549.4383,4211318.07
3727,bay,74540,595569.3666,4211316.379
3728,bay,74560,595589.295,4211314.687
3729,bay,74580,595609.2306,4211313.085
3730,bay,74600,595629.1691,4211311.518
3731,bay,74620,595649.116,4211310.062
3732,bay,74640,595669.0661,4211308.652
3733,bay,74660,595689.0273,4211307.406
3734,bay,74680,595708.9905,4211306.197
3735,bay,74700,595728.9651,4211305.19
